1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,SalePrice,1stFlrSF_transformed,BsmtUnfSF_transformed,GarageArea_transformed,GrLivArea_transformed
1314,0,2,1,904,6,410,626,2,2008,1314,0,5063,34,166,62,5,7,1314,2007,2008,207500,0.5508182101866743,-0.11423987766394411,0.7298783686520762,-0.2830415114689595
970,739,3,1,0,1,970,380,1,2004,1709,0,2522,24,50,40,5,7,970,2004,2004,137500,-0.4155784012479622,0.9379476603053156,-0.38851901923341153,0.5131177940256129
672,546,3,1,0,4,672,0,0,1979,1218,1,1680,21,236,0,5,6,672,1971,1971,91500,-1.5827227239263113,0.436230708653514,-2.586456954841601,-0.5103456685883735
1440,1440,8,1,256,2,1184,0,0,1979,3395,3,10896,60,0,110,7,6,1440,1914,1995,200000,0.8425470478209153,1.249608519182146,-2.586456954841601,2.657054778293201
1200,0,3,2,1200,6,0,0,0,1979,1200,1,10800,60,0,0,5,5,1200,1987,1988,179000,0.261767494149814,-2.0737247781600754,-2.586456954841601,-0.5548231133772593
912,0,2,1,111,4,522,297,3,1958,912,1,7535,70,0,285,7,5,912,1958,1985,120000,-0.611752144842814,0.1386255732313193,-0.7929331403904429,-1.3670192262814096
2444,1872,4,2,1455,6,989,832,3,1994,4316,2,21535,104,1170,50,6,10,2444,1994,1995,755000,2.5295696681692332,0.9669881776998926,1.6049350124765036,3.4293781367057425
856,854,3,1,706,6,150,548,2,2003,1710,0,8450,65,196,61,5,7,856,2003,2003,208500,-0.8133313768345342,-0.9026652513126656,0.3856232751115499,0.5149048587169802
1234,1140,4,1,0,1,1181,656,3,2003,2374,2,11999,93,340,100,5,8,1181,2003,2004,285000,0.35074429492730425,1.2454532708321049,0.8601954697766842,1.527887658982827
860,704,3,1,275,3,429,234,1,1941,1564,3,12000,75,0,0,7,7,704,1941,1950,174500,-0.7985031035911985,-0.0690064102963844,-1.1135151099949443,0.24303583834816714
1466,0,3,1,176,4,1290,528,3,1959,1466,3,17755,134,132,140,4,5,1466,1959,1959,149900,0.8995683869185405,1.3930432497191823,0.2959766755414419,0.04689253947579287
1383,0,3,1,565,3,818,292,2,1960,1383,1,11600,80,175,45,5,6,1383,1960,1960,145250,0.7138616178009162,0.6940294245579817,-0.8178966440079849,-0.12907047849251888
1535,0,4,3,0,0,0,410,1,1979,1535,1,7018,64,0,0,5,5,0,1979,1979,118964,1.0461410990369344,-2.0737247781600754,-0.2463955405693044,0.18621960881707636
990,0,3,1,716,5,274,576,1,1996,990,1,13568,43,0,0,5,5,990,1995,1995,156000,-0.3506329375012464,-0.47633391738000974,0.5101525264829357,-1.1256619178482847
918,728,4,1,364,3,554,240,1,1941,1646,1,7128,53,0,0,5,7,918,1941,1950,164000,-0.5908902956179682,0.20552879931711548,-1.0823728085988626,0.3985126687283542
908,1020,4,1,0,1,1020,440,1,1910,1928,3,9142,69,0,60,8,6,1020,1910,1950,137000,-0.625736151144504,1.0137507101477257,-0.10612307232829499,0.8829013485392763
1040,685,3,1,315,6,114,550,2,1979,1725,1,11584,80,96,88,6,7,539,1979,1979,197000,-0.1938221119436536,-1.0595862819097557,0.39455539050970134,0.5415941600915967
2129,743,4,1,700,6,983,541,3,1992,2872,0,10678,85,337,33,5,8,1683,1992,2000,285000,2.0892553465088874,0.9578492489465179,0.3543147123875309,2.1257535583351417
1092,1020,4,4,500,5,176,576,1,1969,2112,1,11075,85,0,0,5,6,952,1969,1969,206900,-0.03851467388752398,-0.8012673492236504,0.5101525264829357,1.164364461633918
757,567,3,1,672,4,0,240,1,1936,1324,1,6000,50,0,0,6,4,672,1936,1950,128000,-1.2041620241145048,-2.0737247781600754,-1.0823728085988626,-0.2602648050577158
520,600,2,1,0,1,600,480,2,2005,1200,0,3180,30,0,166,5,7,600,2005,2005,144152,-2.397117723152875,0.2982581213167231,0.07828004464793212,-0.5548231133772593
672,672,3,1,456,3,216,468,1,1964,1344,1,10690,59,0,128,7,5,672,1920,1997,147000,-1.5827227239263113,-0.6594668558068585,0.02325861397632495,-0.21519008778551102
840,828,3,1,0,4,840,500,2,2003,1668,0,11317,72,101,68,5,7,840,2003,2003,180000,-0.8733429279817571,0.730719936974804,0.16943976280693235,0.43899272769801206
1040,0,2,3,0,4,0,400,1,1949,1040,1,8544,60,0,0,4,3,0,1950,1950,93500,-0.1938221119436536,-2.0737247781600754,-0.2935563847176952,-0.9801341126834022
900,0,3,4,234,4,180,576,1,2005,900,0,7200,60,0,32,7,5,900,1951,2000,134800,-0.6538892411602333,-0.7863783095665988,0.5101525264829357,-1.4058536466972507
1559,0,3,1,338,3,1221,812,1,1948,1559,1,8100,90,0,116,6,5,1559,1948,1973,153500,1.095587717178558,1.3004106631418566,1.521844724740368,0.23331062292934907
948,0,3,1,492,5,372,248,1,1954,948,1,10215,75,132,0,5,4,864,1954,1954,111000,-0.4885777203665945,-0.20811450452855104,-1.0410649892931074,-1.2533181380375265
923,0,2,1,543,4,261,264,2,1980,923,1,8012,50,0,0,5,6,923,1980,1980,143000,-0.5736089338805302,-0.5154735514626846,-0.9591531129474066,-1.3318384497318467
1552,0,3,0,24,6,1528,782,2,2005,1552,0,10084,84,196,20,5,7,1552,2005,2006,212900,1.0812446026290778,1.694109757698088,1.3965166299580378,0.21964619049205697
961,0,3,1,216,5,540,642,1,1998,1717,0,9550,60,0,35,5,7,756,1915,1970,140000,-0.4452403595871327,0.17651398894108436,0.7995167246138141,0.5273870069543669
1721,0,3,1,570,3,891,440,2,1968,1721,1,10335,78,0,96,6,5,1461,1968,1993,180000,1.4107335911095351,0.813888500433158,-0.10612307232829499,0.5344983060887143
483,504,2,1,330,4,153,264,1,1973,987,1,1680,21,158,0,5,6,483,1973,1973,100000,-2.631367446342191,-0.8905217563434559,-0.9591531129474066,-1.1346106538938332
1200,0,3,1,334,5,322,521,2,1995,1200,0,11249,105,0,26,5,6,1200,1995,1995,177500,0.261767494149814,-0.33962452951304806,0.26445757321877056,-0.5548231133772593
1148,568,3,1,292,2,476,281,1,1949,1716,1,11409,60,0,0,4,5,768,1949,2008,131000,0.12070466218287337,0.03858002807532718,-0.8730880459473107,0.5256067607118549
894,0,3,1,553,6,224,336,1,1973,894,1,8450,65,0,144,8,5,894,1965,2009,138500,-0.6751681622469026,-0.6327982693428469,-0.6006853919326773,-1.4254527603985945
1771,0,3,3,0,0,0,336,1,1960,1771,1,21750,100,75,0,4,5,0,1960,2006,115000,1.502046201803247,-2.0737247781600754,-0.6006853919326773,0.6221083598869015
1173,0,3,2,885,6,0,528,2,1974,1173,0,10625,85,81,120,6,7,1053,1974,1974,170000,0.1893010040145723,-2.0737247781600754,0.2959766755414419,-0.6227233090310668
1287,0,3,1,72,5,733,576,3,1997,1287,0,9830,69,0,17,7,5,1063,1959,2006,162000,0.484683873252497,0.5471850332511582,0.5101525264829357,-0.345358222616465
1382,0,3,1,547,3,504,459,2,1974,1382,1,11235,75,51,82,5,4,1051,1963,1979,148000,0.7115570913018084,0.10004833403084304,-0.01817320371301243,-0.1312501410207431
1214,1306,4,1,565,6,638,721,2,1995,2520,0,9950,82,290,114,5,7,1203,1995,1995,290000,0.2987055219184012,0.3720930626538994,1.1389725888580786,1.7144747878275908
1215,0,3,1,585,3,630,297,1,1958,1215,1,12400,66,176,0,7,6,1215,1958,1998,155000,0.30132768565099344,0.3567439663576425,-0.7929331403904429,-0.5177157045262851
1203,1323,4,1,740,6,425,844,2,1994,2526,0,10120,92,391,78,5,8,1165,1994,1994,290000,0.26971880997437064,-0.07844093005463716,1.6546170787197136,1.7219244246171046
600,600,2,1,0,1,600,480,2,2004,1200,0,3182,30,0,172,5,7,600,2004,2005,151000,-1.9427536441670403,0.2982581213167231,0.07828004464793212,-0.5548231133772593
1728,0,4,1,1606,5,122,560,1,1976,1728,1,9297,63,0,0,5,5,1728,1976,1976,188000,1.4236753654286554,-1.02270972144794,0.4391292297651594,0.5469059563859878
902,808,3,1,0,1,576,480,1,1990,1710,1,10300,50,0,11,6,7,576,1921,1950,140000,-0.6468276636228063,0.2503600534011221,0.07828004464793212,0.5149048587169802
1407,985,3,1,1074,6,322,870,3,1997,2392,0,9452,82,423,70,5,8,1396,1997,1998,348000,0.7686776354109447,-0.33962452951304806,1.7618305864142665,1.5514628722674662
1014,730,3,1,402,4,594,457,2,1993,1744,0,9453,69,0,70,7,7,996,1993,2003,194500,-0.27440242669645515,0.28637888071584944,-0.02739994379306303,0.5750906575641361
822,843,3,1,0,1,813,562,2,2007,1665,0,8125,65,0,0,6,7,813,2007,2007,205950,-0.9422324199025554,0.6856189818626666,0.44802682095668106,0.4335022330889184
1282,1414,4,0,984,6,280,792,2,2007,2696,2,9965,77,220,184,5,7,1264,2007,2007,383970,0.47228516602605575,-0.45859633262854776,1.438386831021663,1.9263992892964972
864,0,3,1,616,5,248,528,1,1974,864,1,9000,60,0,0,6,4,864,1971,1971,120500,-0.7837433813661019,-0.555643434601696,0.2959766755414419,-1.5253317580593002
672,0,2,1,344,3,328,234,1,1941,672,1,9340,50,0,113,6,4,672,1941,1950,113000,-1.5827227239263113,-0.32330566030704355,-1.1135151099949443,-2.253923293245133
1320,0,3,0,328,2,285,564,2,1966,1320,1,11777,96,97,68,6,5,1164,1966,1966,164500,0.5653307258441184,-0.4439658693070121,0.45691874267344623,-0.2693561156272908
958,0,2,1,120,5,958,440,2,1977,958,1,4928,69,0,205,5,6,1078,1976,1976,128000,-0.45518921805657325,0.9194528177213662,-0.10612307232829499,-1.2224510226523075
1710,0,3,4,0,1,1710,550,2,2004,1710,0,12118,43,108,48,5,7,1710,2004,2005,240000,1.3902901213312986,1.9080883324197373,0.39455539050970134,0.5149048587169802
1265,0,3,2,633,5,586,502,2,1965,1265,0,9350,85,0,92,8,5,1219,1965,1999,179900,0.42976609833615687,0.27044194074028866,0.17851943563015393,-0.3970455802058519
1456,0,2,2,0,1,1273,400,3,2003,1456,0,3196,69,40,20,5,8,1273,2003,2003,215000,0.8777572929183665,1.3704661904536661,-0.2935563847176952,0.02619322607976075
1067,472,3,1,0,1,927,576,1,1995,1539,1,6120,51,0,0,6,5,927,1936,1950,141500,-0.11223995113941054,0.8711062366183255,0.5101525264829357,0.19411572785065365
1959,0,5,1,0,1,1907,766,1,1989,1959,1,11070,82,70,0,5,7,1907,1988,1989,171000,1.823790635590696,2.1266679744109727,1.3293238958968645,0.9320360000572503
1008,0,4,1,0,1,1008,0,0,1979,1522,1,6000,60,0,0,5,5,1008,1926,1950,102000,-0.29329016538661506,0.9957384391051558,-2.586456954841601,0.16042362655128523
1124,0,3,3,0,4,0,0,0,1979,1124,1,8335,77,0,36,5,5,0,1954,1954,93000,0.05343701474003679,-2.0737247781600754,-2.586456954841601,-0.7497710654237166
1107,983,3,4,859,5,216,484,2,1973,2090,1,10382,69,240,204,6,7,1107,1973,1973,200000,0.004917391777343443,-0.6594668558068585,0.0965655501049995,1.1319466786370276
1214,0,2,1,698,5,420,461,1,1965,1214,1,9170,70,0,0,7,5,1214,1965,1965,140000,0.2987055219184012,-0.09029951832530526,-0.008953658764460509,-0.5201761656185665
1779,0,3,4,306,5,372,454,1,1955,1779,1,17920,102,0,418,4,5,1763,1955,1974,170000,1.5164173168206063,-0.20811450452855104,-0.04125362597667955,0.6359107755527299
1629,0,3,0,1300,6,316,808,3,2002,1629,0,14536,85,236,252,5,8,1616,2002,2003,270000,1.2355877705049307,-0.3561028351282281,1.5051828967256335,0.36688446675341857
1554,0,2,4,24,6,1530,627,2,2006,1554,0,4590,34,108,73,5,8,1554,2006,2006,209500,1.0853492046015472,1.6965315583612712,0.7342400300172721,0.22355618721206663
993,1243,4,1,0,1,964,642,3,1997,2236,0,13006,69,285,0,5,7,964,1997,1997,222000,-0.3410040287560887,0.9287152850451086,0.7995167246138141,1.3413783445424807
796,0,2,1,0,1,796,0,2,1979,796,1,3636,40,0,0,4,4,796,1922,1950,55000,-1.0444397778065955,0.6568193714759842,-2.586456954841601,-1.7642962034146448
840,840,3,1,0,1,840,308,2,1960,1680,1,15576,63,0,0,7,6,840,1915,1976,177000,-0.8733429279817571,0.730719936974804,-0.7382755362338784,0.4608627262794521
848,0,1,0,686,6,162,420,3,2003,848,0,4435,37,170,0,5,6,848,2003,2003,136500,-0.8431961477197604,-0.8548162979754031,-0.19944015529264011,-1.579934221131891
1142,0,3,1,874,5,268,528,3,1976,1142,1,4224,44,0,90,5,5,1142,1976,1976,134000,0.1040200576128912,-0.4942752264836699,0.2959766755414419,-0.7025092045677142
1252,0,1,2,429,4,93,564,2,1960,1252,1,13500,69,0,0,7,6,1602,1960,1975,235000,0.396865492332133,-1.163323154614952,0.45691874267344623,-0.4279847104821018
1684,0,2,1,28,6,1656,564,2,2005,1684,2,8849,63,616,72,5,9,1684,2005,2005,266000,1.3414433193147668,1.8458986275749867,0.45691874267344623,0.46812026033034837
2000,0,3,1,1464,6,536,888,2,2004,2000,0,10386,80,246,0,5,8,2000,2004,2005,305900,1.8898584844867097,0.1681520498620169,1.835718582152741,0.995915064716165
1616,0,3,0,0,1,1616,834,2,2005,1616,0,8688,73,228,59,5,7,1616,2005,2005,232000,1.2100469551892572,1.799145309490876,1.6132242276337678,0.3424891684774441
1299,573,3,0,990,6,309,531,2,2001,1872,2,11885,69,108,122,5,8,1299,2001,2001,261500,0.5142459843038439,-0.3755352115611652,0.3094619123356768,0.7922380411971206
1042,534,3,1,0,1,1042,225,1,1928,1576,1,6240,52,0,0,6,5,1042,1928,1950,149000,-0.18770701509741364,1.0464877251594031,-1.160498080865637,0.26625821293873864
1175,807,3,0,421,6,386,575,2,1989,1982,0,11287,82,340,84,6,7,807,1989,1989,228500,0.1947256166888048,-0.17297114570670513,0.5057240185974714,0.9680229015014161
988,0,3,1,534,4,246,276,1,1950,988,1,7200,60,0,80,7,5,876,1950,1950,119000,-0.357068375404311,-0.5619200095809286,-0.8983021429809455,-1.1316249192498846
1844,0,2,1,976,6,868,620,3,2005,1844,0,10994,88,366,44,5,8,1844,2005,2006,257000,1.6308492879510585,0.776697858217979,0.7036821026999522,0.7459506681106629
1258,0,3,1,656,5,602,528,2,1971,1258,0,11040,80,144,0,7,6,1258,1971,2004,145000,0.412092486080048,0.3022040645187677,0.2959766755414419,-0.41366795953066665
1288,0,1,1,786,6,474,500,3,1996,1288,2,14963,38,0,30,5,8,1260,1996,1996,245500,0.4871578531466575,0.03411803772506147,0.16943976280693235,-0.3430284823810866
1634,0,3,1,0,1,1626,866,2,2006,1634,0,11428,98,248,44,5,8,1626,2006,2006,250000,1.245357100449546,1.8108898681874734,1.7453739892366469,0.37621880836268673
855,0,3,1,257,5,103,440,1,1974,1322,1,2308,24,0,0,5,6,855,1974,1974,147000,-0.8170492311131416,-1.1125580234858112,-0.10612307232829499,-0.26480724428266234
707,707,3,0,0,1,707,403,3,2004,1414,0,9056,74,0,35,5,8,707,2004,2004,178000,-1.4213710206822563,0.5005069456282155,-0.2793862041634976,-0.06222180987416824
1504,0,3,2,690,6,814,478,3,1996,1504,0,11883,73,196,66,5,7,1504,1996,1996,203000,0.9811194965394049,0.6873032288074444,0.06912706942915668,0.12436376182071944
1670,0,3,1,0,1,1670,690,2,2006,1670,0,14859,50,27,60,5,7,1670,2006,2006,240000,1.3148288851058856,1.8621225018368146,1.0066052533411276,0.44264792771372785
1516,651,3,2,125,2,36,518,2,1974,2167,0,17542,69,0,47,7,7,1192,1974,2003,294000,1.006446242589976,-1.5322870690374097,0.2509262122933334,1.2440469972585437
1069,0,2,1,559,5,510,440,2,1977,1069,1,4043,53,0,55,6,6,1069,1977,1977,140000,-0.10627890865149224,0.11298621213784518,-0.10612307232829499,-0.8986984787738331
1072,0,2,2,547,6,0,525,3,2005,1072,1,3675,35,82,44,5,6,547,2005,2006,140000,-0.09735814981426531,-2.0737247781600754,0.2824777099068271,-0.8903923757793964
1572,0,3,2,1159,3,413,995,2,1963,1572,1,35133,50,226,263,4,5,1572,1963,1963,186700,1.122055434404243,-0.10702606653676423,2.2696152303219357,0.2585358546174865
1188,561,3,1,1088,2,0,456,1,1963,1869,1,8820,98,0,0,6,5,1088,1890,1996,124900,0.22976288521259697,-2.0737247781600754,-0.032016023578636026,0.787309775007302
882,0,1,1,0,1,882,0,0,1979,882,1,5500,55,0,0,6,4,882,1956,1956,103200,-0.7181562143616816,0.7993961062171524,-2.586456954841601,-1.4650227239230735
1922,0,3,2,1249,6,673,676,3,2005,1922,0,14157,86,200,51,5,9,1922,2005,2006,377426,1.7629742391451628,0.43809113011875406,0.9464790990190864,0.873306116516656
780,0,2,0,632,5,148,352,1,1973,780,1,7200,60,0,0,7,5,780,1972,1972,124900,-1.1090029476554852,-0.9108311960368438,-0.5229901981952253,-1.8232920108331059
1021,580,3,1,0,1,533,300,2,1958,1601,1,13825,85,0,34,6,5,533,1958,1987,140000,-0.2525069756696182,0.1618591811567889,-0.7779911537105838,0.3141115813557961
1530,0,3,0,1274,5,256,430,3,2005,1530,0,16158,124,16,36,5,7,1530,2005,2005,260000,1.0357427682482483,-0.5307972768861384,-0.15268448413947164,0.17632234903997349
833,0,3,1,625,4,208,0,0,1979,833,1,8780,69,0,0,5,5,833,1985,1985,112000,-0.8999569252047126,-0.6866551466434966,-2.586456954841601,-1.6320059608623954
679,504,2,1,331,5,318,308,1,1981,1183,1,6000,50,0,176,7,3,649,1948,2002,120000,-1.5497930427252375,-0.35059207072637955,-0.7382755362338784,-0.5974062712665419
1040,0,3,1,659,5,381,260,1,1962,1040,1,6897,69,0,104,8,5,1040,1962,2010,127000,-0.1938221119436536,-0.18544475853083797,-0.9795458067752383,-0.9801341126834022
1466,1362,4,2,1150,6,316,1052,2,2006,2828,0,9965,77,340,144,5,8,1466,2006,2007,424870,0.8995683869185405,-0.3561028351282281,2.4973026827096136,2.077009567674307
1032,220,3,1,280,4,752,288,1,1950,1252,1,9600,80,0,0,5,6,1032,1950,1950,119000,-0.2184002442438732,0.5807510106019556,-0.8379224930758024,-0.4279847104821018
1246,0,3,1,340,2,0,305,2,1959,1246,0,7500,75,0,0,7,5,1246,1959,1994,154000,0.38156559912187854,-2.0737247781600754,-0.7531470165249341,-0.442365775806645
904,0,2,1,0,1,884,180,1,1926,904,1,6000,50,0,0,7,6,884,1926,2004,119000,-0.6397816685035156,0.8026232949119819,-1.4008240950197401,-1.3928553271243986
966,686,4,1,686,2,0,416,1,1961,1652,1,10800,60,0,0,6,5,686,1915,1950,139000,-0.42872749395965326,-2.0737247781600754,-0.21819802873491123,0.40960264361109855
1036,0,3,1,375,3,457,288,1,1949,1268,1,12144,60,0,28,7,5,832,1949,1950,133000,-0.20608753843733849,-0.00421283210786765,-0.8379224930758024,-0.38994802438784676
1172,741,3,1,0,1,896,342,2,1929,1913,1,7558,57,0,0,6,6,896,1928,1950,177000,0.18658524023729794,0.821906774384947,-0.5714737498075367,0.8588605952576358
1358,0,3,4,733,4,625,484,2,2010,1358,0,6371,44,128,35,5,7,1358,2009,2010,224000,0.6557440815807918,0.34709901424418965,0.0965655501049995,-0.1840095678110423
1657,0,3,1,1237,2,420,484,1,1970,1657,1,12155,69,0,0,3,6,1657,1970,1970,163500,1.2899155835522866,-0.09029951832530526,0.0965655501049995,0.4188155445375165
838,0,2,4,210,3,0,275,3,1961,838,3,10267,55,0,0,7,6,816,1918,2000,130000,-0.8809243145634702,-2.0737247781600754,-0.9033547224531092,-1.6145519926555176
1022,1038,3,1,772,5,220,390,2,1999,2060,0,8755,69,298,0,5,7,992,1999,1999,214000,-0.24939127069592573,-0.6460694030813889,-0.34092874550383373,1.0872222611015323
764,862,2,1,573,6,191,474,2,2003,1626,0,2448,36,106,27,5,7,764,2003,2004,154000,-1.1748990690158578,-0.7462996684525958,0.05080050586621382,0.3612709889361071
663,689,4,1,371,5,292,299,3,1969,1352,1,9364,80,143,36,7,6,663,1969,1969,158000,-1.625566489456061,-0.4237063191120419,-0.78296883403415,-0.1973356588566377
968,408,3,1,368,3,359,240,1,1941,1376,1,9492,79,0,0,5,5,768,1941,1950,105000,-0.4221461803528781,-0.24137119344875135,-1.0823728085988626,-0.14435917866191775
849,811,3,1,326,2,389,240,1,1939,1660,1,11988,74,0,0,7,6,715,1934,1995,188700,-0.8394477377265687,-0.1655274334755854,-1.0823728085988626,0.4243308102221723
616,796,3,1,0,1,616,432,3,2007,1412,0,8499,73,0,36,5,6,616,2006,2007,156932,-1.8591620949737424,0.3296359514343069,-0.14335683072138755,-0.06649305915121033
756,713,3,1,0,4,756,216,1,1906,1469,1,10320,60,0,0,7,6,756,1906,1995,135000,-1.2083644347235785,0.5877608478341867,-1.2078180586697167,0.053076582075294525
774,656,3,1,0,4,384,400,2,2000,1430,1,9967,76,0,0,5,7,384,2000,2000,170000,-1.1335548411957017,-0.1779504103573153,-0.2935563847176952,-0.028253825404183572
1094,0,3,4,500,3,594,495,2,1953,1094,1,10452,85,216,0,5,6,1094,1953,1953,155000,-0.03268950281614084,0.28637888071584944,0.14671205018944133,-0.8301368150431293
1826,0,3,2,1422,6,392,758,2,2005,1826,0,11302,69,238,75,5,8,1814,2005,2006,319000,1.5995680811803905,-0.15811362887057026,1.295633422946455,0.7158460212429738
672,252,3,4,0,4,672,576,1,2003,924,1,8064,60,0,0,7,5,672,1949,2006,122900,-1.5827227239263113,0.436230708653514,0.5101525264829357,-1.328659664233938
1502,0,1,0,368,6,0,528,2,1985,1502,0,6820,69,0,54,5,8,1488,1985,1985,212000,0.9768787987585635,-2.0737247781600754,0.2959766755414419,0.12033222229537617
616,1072,4,2,462,6,154,603,2,1997,1688,0,12798,79,0,114,5,6,616,1997,1997,200000,-1.8591620949737424,-0.8865014797602621,0.6292107653416356,0.4753616858980805
1262,0,3,1,905,6,357,572,2,2006,1262,0,7200,60,68,120,5,6,1262,2006,2006,185000,0.42220365782086017,-0.24654306240755414,0.4924302053256897,-0.40415889637886626
1905,0,3,1,0,1,1905,788,3,2006,1905,2,11670,84,302,191,5,9,1905,2006,2006,320000,1.7346391979135913,2.124509863675098,1.4216501855076948,0.8459666562101089
1153,878,3,0,252,5,901,541,3,1998,2031,0,11404,75,202,84,5,7,1153,1998,1999,222500,0.13454225166776498,0.829901690522699,0.3543147123875309,1.043405615343702
1350,0,3,1,0,1,1064,478,2,1974,1350,1,10140,78,174,0,5,6,1064,1974,1974,165000,0.6369210613883783,1.0788652995533785,0.06912706942915668,-0.20178998352463515
941,888,3,1,483,6,458,613,2,2003,1829,0,9548,44,223,39,6,7,941,2003,2003,237000,-0.5121591284814282,-0.0019376700547693445,0.6730623074209741,0.7208826878638408
965,0,3,1,641,4,187,300,1,1979,965,1,7800,60,0,0,5,5,828,1965,1965,119900,-0.43202324367854966,-0.7607311340458498,-0.7779911537105838,-1.20102279214587
672,252,2,1,348,4,324,280,1,1941,924,3,12180,60,0,0,4,4,672,1941,1950,80000,-1.5827227239263113,-0.3341674132307039,-0.8781244043593215,-1.328659664233938
1055,1208,3,1,0,1,1055,905,3,2001,2263,0,9240,69,396,45,5,8,1055,2001,2002,287000,-0.14824170998243713,1.0656626384320274,1.9052555354853684,1.378701284704131
1236,872,4,1,626,3,501,540,1,1935,2108,0,13728,120,0,0,7,6,1127,1935,1986,235000,0.35590186621601927,0.093549222893394,0.34983615676127267,1.1584938907964513
1242,0,3,1,916,5,326,528,1,1973,1242,1,9600,80,320,0,6,7,1242,1973,1973,175500,0.3713248242183326,-0.32872784457391047,0.2959766755414419,-0.45198917907154723
989,584,3,1,0,4,884,240,1,1935,1573,0,6120,51,0,0,7,4,884,1935,1995,133000,-0.35384903556505415,0.8026232949119819,-1.0823728085988626,0.2604681659318525
