1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
1105.0,1169.0,5.0,No,443.0,Rec,662.0,,480.0,,1960.0,2274.0,TA,11600.0,80.0,361.0,0.0,5.0,5.0,1105.0,,1960,1960,154300.0
1268.0,0.0,3.0,Av,196.0,ALQ,1072.0,,252.0,Unf,1978.0,1268.0,Gd,9286.0,,0.0,0.0,7.0,5.0,1268.0,,1977,1989,143500.0
1015.0,0.0,3.0,No,489.0,Rec,279.0,,450.0,Unf,1925.0,1015.0,TA,6120.0,51.0,0.0,0.0,7.0,5.0,768.0,,1925,1950,88000.0
1001.0,1001.0,,No,284.0,BLQ,717.0,,871.0,Unf,1949.0,2002.0,TA,6270.0,82.0,0.0,0.0,6.0,5.0,1001.0,,1949,1950,145000.0
612.0,612.0,2.0,Av,294.0,GLQ,318.0,,528.0,RFn,2009.0,1224.0,Gd,3000.0,30.0,76.0,234.0,5.0,6.0,612.0,,2009,2009,173733.0
546.0,546.0,3.0,No,0.0,Unf,546.0,,286.0,Unf,1970.0,1092.0,TA,2001.0,21.0,80.0,0.0,5.0,4.0,546.0,,1970,1970,75000.0
480.0,0.0,,Av,50.0,BLQ,430.0,,308.0,,1958.0,480.0,TA,9000.0,50.0,0.0,0.0,3.0,2.0,480.0,,1949,1950,35311.0
1229.0,0.0,3.0,No,1059.0,ALQ,75.0,,284.0,RFn,1956.0,1229.0,TA,17140.0,,0.0,0.0,6.0,4.0,1134.0,,1956,1956,135000.0
912.0,1215.0,4.0,Mn,48.0,BLQ,422.0,,833.0,RFn,1991.0,2127.0,Gd,13125.0,103.0,0.0,192.0,5.0,7.0,1104.0,,1991,1991,238000.0
1414.0,0.0,3.0,No,528.0,ALQ,245.0,,601.0,Unf,1990.0,1414.0,TA,11029.0,87.0,0.0,51.0,8.0,6.0,1184.0,,1958,2002,176500.0
936.0,785.0,3.0,No,814.0,GLQ,114.0,,471.0,,1994.0,1721.0,Gd,8462.0,70.0,105.0,87.0,5.0,6.0,928.0,300.0,1994,1994,201000.0
1272.0,928.0,4.0,No,1084.0,ALQ,188.0,,0.0,None,,2200.0,TA,8777.0,67.0,0.0,70.0,7.0,5.0,1272.0,,1900,2003,145900.0
1316.0,0.0,3.0,No,28.0,GLQ,1288.0,,397.0,Fin,2005.0,1316.0,Gd,10237.0,65.0,0.0,0.0,5.0,6.0,1316.0,,2005,2006,169990.0
1617.0,0.0,2.0,No,165.0,LwQ,598.0,,533.0,,1993.0,1617.0,Gd,8012.0,50.0,0.0,69.0,5.0,6.0,1604.0,,1993,1994,193000.0
1686.0,0.0,3.0,No,625.0,BLQ,0.0,,612.0,Unf,1980.0,1686.0,TA,10240.0,79.0,157.0,131.0,6.0,6.0,1686.0,,1980,1980,207500.0
1126.0,0.0,3.0,Av,767.0,ALQ,266.0,,540.0,RFn,1977.0,1126.0,Ex,15611.0,,0.0,0.0,6.0,5.0,1126.0,,1977,1977,175000.0
1234.0,1140.0,4.0,No,0.0,Unf,1181.0,,656.0,Fin,2003.0,2374.0,Ex,11999.0,93.0,340.0,100.0,5.0,8.0,1181.0,,2003,2004,285000.0
1098.0,880.0,4.0,No,552.0,BLQ,280.0,,486.0,RFn,1968.0,1978.0,TA,9900.0,,342.0,43.0,5.0,7.0,832.0,,1968,1968,176000.0
1788.0,0.0,3.0,Av,0.0,Unf,1753.0,,522.0,RFn,2001.0,1788.0,Ex,11838.0,,0.0,151.0,5.0,8.0,1753.0,,2001,2001,236500.0
993.0,1243.0,4.0,No,0.0,Unf,964.0,,642.0,Fin,1997.0,2236.0,Gd,13006.0,,285.0,0.0,5.0,7.0,964.0,0.0,1997,1997,222000.0
1466.0,,3.0,Av,16.0,GLQ,1450.0,,610.0,Fin,2007.0,1466.0,Gd,8925.0,73.0,0.0,18.0,5.0,8.0,1466.0,,2007,2007,201000.0
925.0,0.0,,No,338.0,BLQ,121.0,,429.0,Unf,1965.0,925.0,TA,9100.0,70.0,0.0,0.0,6.0,5.0,925.0,,1965,1965,117500.0
1905.0,0.0,3.0,No,0.0,Unf,1905.0,0.0,788.0,Fin,2006.0,1905.0,Ex,11670.0,84.0,302.0,191.0,5.0,9.0,1905.0,,2006,2006,320000.0
1500.0,0.0,3.0,Av,20.0,GLQ,1480.0,,570.0,RFn,2004.0,1500.0,Gd,8487.0,63.0,210.0,36.0,5.0,7.0,1500.0,,2004,2004,190000.0
2069.0,0.0,4.0,Gd,425.0,GLQ,160.0,,505.0,RFn,1960.0,2069.0,Gd,27650.0,313.0,0.0,0.0,7.0,7.0,585.0,,1960,2007,242000.0
747.0,0.0,1.0,Mn,0.0,Unf,600.0,,528.0,Unf,1953.0,747.0,TA,5825.0,52.0,108.0,0.0,5.0,4.0,600.0,,1926,1953,79900.0
1200.0,0.0,2.0,No,833.0,,343.0,,555.0,RFn,2003.0,1200.0,Gd,10083.0,67.0,,41.0,5.0,7.0,1176.0,,2003,2003,184900.0
1113.0,858.0,3.0,Mn,341.0,GLQ,772.0,,689.0,RFn,2005.0,1971.0,Gd,9675.0,75.0,0.0,48.0,5.0,7.0,1113.0,,2005,2005,253000.0
1391.0,571.0,3.0,Mn,464.0,GLQ,927.0,,868.0,RFn,2006.0,1962.0,Gd,8760.0,73.0,0.0,90.0,5.0,7.0,1391.0,,2006,2006,239799.0
1207.0,1196.0,,Mn,0.0,Unf,1032.0,,349.0,Unf,1940.0,2403.0,TA,24090.0,,0.0,0.0,7.0,7.0,1032.0,,1940,1950,244400.0
1728.0,0.0,4.0,Gd,936.0,Rec,396.0,,574.0,Unf,1976.0,1728.0,TA,12640.0,55.0,0.0,0.0,5.0,6.0,1728.0,,1976,1976,150900.0
1022.0,1038.0,3.0,No,772.0,ALQ,220.0,,390.0,RFn,1999.0,2060.0,Gd,8755.0,,298.0,0.0,5.0,7.0,992.0,,1999,1999,214000.0
1440.0,0.0,4.0,Gd,1440.0,,0.0,,0.0,None,,1440.0,TA,7711.0,42.0,0.0,0.0,3.0,4.0,1440.0,,1977,1977,150000.0
1632.0,0.0,4.0,Av,0.0,Unf,1632.0,,576.0,Unf,1967.0,1632.0,TA,25000.0,100.0,0.0,0.0,4.0,5.0,1632.0,,1967,1967,143000.0
1344.0,0.0,3.0,No,111.0,GLQ,354.0,,525.0,RFn,1958.0,1344.0,Gd,14375.0,,541.0,118.0,6.0,6.0,819.0,,1958,1958,137500.0
1188.0,561.0,,No,1088.0,LwQ,0.0,244.0,456.0,Unf,1963.0,1869.0,TA,8820.0,98.0,0.0,0.0,6.0,5.0,1088.0,,1890,1996,124900.0
1144.0,0.0,3.0,Av,748.0,,102.0,,796.0,RFn,1959.0,1144.0,TA,8163.0,70.0,128.0,0.0,6.0,5.0,1144.0,,1959,1959,143000.0
1629.0,0.0,3.0,Av,1300.0,GLQ,316.0,,808.0,Fin,2002.0,1629.0,Gd,14536.0,85.0,236.0,252.0,5.0,8.0,1616.0,,2002,2003,270000.0
936.0,840.0,3.0,None,0.0,Unf,936.0,,474.0,RFn,2002.0,1776.0,Gd,14006.0,65.0,144.0,96.0,5.0,7.0,936.0,,2002,2002,192500.0
1381.0,0.0,3.0,No,982.0,ALQ,179.0,,676.0,,1972.0,1381.0,Gd,9360.0,78.0,0.0,0.0,7.0,6.0,1161.0,,1972,2006,197500.0
864.0,0.0,3.0,No,398.0,ALQ,317.0,,720.0,RFn,1980.0,864.0,Gd,7200.0,60.0,0.0,0.0,8.0,5.0,864.0,,1950,2002,129000.0
965.0,0.0,3.0,No,641.0,BLQ,187.0,,300.0,Unf,1979.0,965.0,TA,7800.0,60.0,0.0,0.0,5.0,5.0,828.0,,1965,1965,119900.0
768.0,0.0,2.0,Av,660.0,,108.0,,396.0,Fin,1974.0,768.0,TA,7200.0,60.0,0.0,0.0,8.0,5.0,768.0,,1972,2003,133900.0
1168.0,800.0,,Av,562.0,,29.0,,530.0,RFn,1969.0,1968.0,TA,11075.0,,232.0,189.0,4.0,5.0,784.0,,1969,1969,172000.0
980.0,0.0,4.0,Gd,945.0,,0.0,,0.0,None,,980.0,TA,9400.0,35.0,250.0,0.0,5.0,6.0,945.0,,1975,1975,127500.0
979.0,979.0,4.0,No,484.0,Rec,495.0,,492.0,Unf,1946.0,1958.0,TA,7136.0,82.0,423.0,0.0,6.0,6.0,979.0,,1946,1950,145000.0
561.0,668.0,2.0,No,285.0,ALQ,276.0,,462.0,Fin,1980.0,1229.0,TA,1300.0,24.0,0.0,0.0,6.0,6.0,561.0,,1980,1980,124000.0
1057.0,0.0,3.0,No,417.0,Rec,640.0,,576.0,Fin,1977.0,1057.0,TA,7420.0,70.0,0.0,0.0,5.0,5.0,1057.0,,1962,1962,132000.0
1337.0,0.0,3.0,Mn,699.0,GLQ,638.0,,531.0,RFn,2003.0,1337.0,Gd,8450.0,65.0,0.0,39.0,5.0,7.0,1337.0,,2003,2003,185000.0
696.0,720.0,3.0,No,604.0,ALQ,92.0,,484.0,Unf,1999.0,1416.0,Gd,2572.0,24.0,0.0,44.0,5.0,7.0,696.0,,1999,1999,155000.0
858.0,0.0,2.0,Gd,696.0,BLQ,162.0,,0.0,None,,858.0,TA,7207.0,50.0,0.0,0.0,7.0,5.0,858.0,117.0,1958,2008,116500.0
1542.0,1330.0,4.0,No,896.0,ALQ,434.0,,619.0,Fin,1977.0,2872.0,TA,12227.0,,424.0,282.0,7.0,6.0,1330.0,550.0,1977,1995,272000.0
804.0,744.0,3.0,No,556.0,,248.0,0.0,440.0,Unf,1976.0,1548.0,Gd,2308.0,24.0,0.0,0.0,6.0,6.0,804.0,,1976,1976,155000.0
1800.0,0.0,2.0,No,0.0,Unf,1800.0,,702.0,Fin,2007.0,1800.0,Ex,11923.0,122.0,0.0,136.0,5.0,9.0,1800.0,,2007,2007,239000.0
824.0,1070.0,4.0,No,624.0,GLQ,193.0,,510.0,,2002.0,1894.0,Gd,11316.0,80.0,44.0,40.0,5.0,7.0,817.0,,2002,2003,214900.0
783.0,701.0,3.0,No,0.0,,783.0,,393.0,Fin,2005.0,1484.0,Gd,10237.0,65.0,0.0,72.0,5.0,6.0,783.0,,2005,2007,178900.0
976.0,332.0,2.0,No,428.0,Rec,300.0,,256.0,Unf,1940.0,1308.0,TA,9600.0,130.0,0.0,70.0,7.0,5.0,728.0,,1940,1950,160000.0
1098.0,0.0,3.0,No,902.0,ALQ,196.0,,260.0,,1955.0,1098.0,TA,7390.0,,151.0,0.0,7.0,5.0,1098.0,,1955,1955,135000.0
600.0,,,No,0.0,Unf,600.0,,0.0,None,,968.0,TA,5925.0,50.0,0.0,0.0,6.0,3.0,600.0,,1910,1950,37900.0
1095.0,0.0,2.0,Gd,513.0,ALQ,75.0,,264.0,,1958.0,1095.0,TA,10382.0,75.0,105.0,0.0,5.0,6.0,588.0,,1958,1958,140000.0
720.0,472.0,4.0,No,0.0,Unf,720.0,,0.0,None,,1192.0,TA,10800.0,60.0,0.0,0.0,4.0,4.0,720.0,,1949,1950,135000.0
764.0,862.0,2.0,No,567.0,GLQ,197.0,,474.0,RFn,2003.0,1626.0,Gd,2268.0,36.0,106.0,27.0,5.0,7.0,764.0,,2003,2004,173000.0
918.0,0.0,2.0,No,0.0,Unf,918.0,,264.0,Unf,1979.0,918.0,TA,7892.0,55.0,0.0,0.0,5.0,6.0,918.0,,1979,1979,99500.0
1428.0,0.0,3.0,No,0.0,Unf,1428.0,,480.0,Fin,2007.0,1428.0,Gd,11639.0,95.0,,120.0,5.0,7.0,1428.0,,2007,2008,182000.0
1136.0,883.0,3.0,No,0.0,Unf,728.0,,532.0,Unf,1997.0,2019.0,Gd,11414.0,60.0,0.0,135.0,8.0,7.0,728.0,,1910,1993,167500.0
673.0,709.0,3.0,No,641.0,GLQ,32.0,,490.0,Unf,2000.0,1382.0,Gd,2651.0,,0.0,50.0,5.0,7.0,673.0,,2000,2000,165000.0
869.0,0.0,2.0,No,0.0,Unf,440.0,,0.0,None,,869.0,Fa,5900.0,51.0,0.0,0.0,7.0,4.0,440.0,,1923,1958,85500.0
1241.0,0.0,1.0,No,1106.0,GLQ,135.0,,569.0,,2007.0,1241.0,Gd,4274.0,35.0,,116.0,5.0,7.0,1241.0,,2006,2007,199900.0
894.0,0.0,3.0,No,552.0,,342.0,,400.0,Unf,1999.0,894.0,TA,9450.0,68.0,0.0,0.0,5.0,4.0,894.0,,1954,1954,110000.0
1121.0,0.0,3.0,No,651.0,Rec,470.0,,480.0,Unf,1963.0,1121.0,TA,8816.0,80.0,0.0,80.0,6.0,5.0,1121.0,,1963,1963,139000.0
999.0,0.0,3.0,Av,867.0,ALQ,77.0,,588.0,RFn,1961.0,999.0,Ex,12122.0,,210.0,76.0,9.0,7.0,944.0,,1961,2007,178400.0
1276.0,1336.0,4.0,No,854.0,GLQ,371.0,,676.0,Fin,1998.0,2612.0,Gd,12203.0,98.0,975.0,0.0,5.0,8.0,1225.0,,1998,1999,336000.0
1266.0,0.0,2.0,Av,0.0,Unf,1266.0,,388.0,Fin,2007.0,1266.0,Gd,3182.0,43.0,16.0,16.0,5.0,7.0,1266.0,,2007,2007,159895.0
1149.0,1141.0,4.0,Mn,0.0,Unf,1128.0,,779.0,Unf,2002.0,2290.0,Gd,11250.0,,0.0,0.0,5.0,8.0,1128.0,,2002,2002,255900.0
1302.0,432.0,4.0,None,0.0,None,0.0,0.0,539.0,Unf,1977.0,1734.0,Gd,10125.0,75.0,0.0,0.0,5.0,5.0,0.0,0.0,1977,1977,126000.0
1164.0,0.0,3.0,No,1040.0,ALQ,124.0,,240.0,Unf,1950.0,1164.0,TA,10880.0,68.0,0.0,48.0,5.0,5.0,1164.0,,1950,1950,125000.0
1001.0,634.0,2.0,No,0.0,Unf,485.0,0.0,255.0,Unf,1950.0,1635.0,Gd,5310.0,59.0,0.0,0.0,8.0,6.0,485.0,,1910,2003,117000.0
1940.0,0.0,3.0,Av,1646.0,GLQ,284.0,,606.0,Fin,2010.0,1940.0,Ex,10159.0,83.0,450.0,95.0,5.0,9.0,1930.0,,2009,2010,395192.0
1118.0,912.0,4.0,No,156.0,LwQ,692.0,,551.0,Fin,1976.0,2030.0,Gd,12046.0,,298.0,224.0,6.0,6.0,848.0,,1976,1976,195000.0
778.0,798.0,3.0,No,0.0,Unf,770.0,,614.0,RFn,2006.0,1576.0,Gd,8125.0,65.0,0.0,50.0,5.0,7.0,770.0,,2006,2006,197000.0
1407.0,985.0,3.0,No,1074.0,GLQ,322.0,,870.0,Fin,1997.0,2392.0,Gd,9452.0,82.0,423.0,70.0,5.0,8.0,1396.0,,1997,1998,348000.0
916.0,826.0,4.0,No,216.0,BLQ,700.0,,424.0,Unf,1925.0,1742.0,Gd,17671.0,121.0,0.0,169.0,9.0,8.0,916.0,,1882,1986,168000.0
1020.0,831.0,3.0,Gd,536.0,BLQ,169.0,,440.0,RFn,1964.0,1851.0,Gd,9760.0,80.0,340.0,42.0,8.0,6.0,822.0,,1964,1993,187000.0
750.0,750.0,3.0,No,0.0,Unf,750.0,,564.0,RFn,2005.0,1500.0,Gd,8846.0,68.0,0.0,35.0,5.0,6.0,750.0,,2005,2006,173900.0
1718.0,,3.0,Gd,1172.0,GLQ,528.0,,786.0,Fin,2008.0,1718.0,Ex,12456.0,96.0,230.0,48.0,5.0,10.0,1700.0,216.0,2006,2007,337500.0
774.0,456.0,3.0,No,384.0,ALQ,363.0,,305.0,Unf,1946.0,1230.0,TA,4712.0,51.0,0.0,57.0,7.0,4.0,747.0,,1946,1950,121600.0
1050.0,0.0,3.0,No,915.0,Rec,135.0,,368.0,Unf,1961.0,1050.0,TA,10659.0,,0.0,319.0,6.0,5.0,1050.0,,1961,1961,136500.0
1442.0,0.0,2.0,No,0.0,Unf,1442.0,,615.0,RFn,1970.0,1442.0,TA,11717.0,,571.0,0.0,6.0,6.0,1442.0,,1970,1970,185000.0
1077.0,0.0,3.0,No,0.0,Unf,1007.0,,210.0,Unf,1922.0,1077.0,TA,9786.0,60.0,0.0,100.0,4.0,3.0,1007.0,,1922,1950,91000.0
1208.0,0.0,2.0,Av,686.0,GLQ,501.0,,632.0,RFn,2006.0,1208.0,Gd,6762.0,64.0,24.0,61.0,5.0,7.0,1187.0,,2006,2006,206000.0
944.0,0.0,2.0,None,0.0,None,0.0,,528.0,Unf,1956.0,944.0,Fa,10206.0,74.0,0.0,0.0,3.0,3.0,0.0,,1952,1952,82000.0
691.0,0.0,2.0,No,0.0,Unf,691.0,,216.0,Unf,1920.0,691.0,Ex,5400.0,60.0,0.0,20.0,6.0,5.0,691.0,,1920,1950,86000.0
1574.0,0.0,3.0,No,24.0,GLQ,1550.0,,824.0,RFn,2006.0,1574.0,Gd,11957.0,75.0,53.0,104.0,5.0,8.0,1574.0,,2006,2006,232000.0
1680.0,0.0,4.0,No,0.0,Unf,1680.0,,528.0,Unf,1976.0,1680.0,TA,11500.0,,164.0,0.0,6.0,5.0,1680.0,,1976,1976,136905.0
1504.0,0.0,1.0,No,16.0,GLQ,1330.0,,457.0,Fin,2005.0,1504.0,Gd,3182.0,43.0,16.0,0.0,5.0,7.0,1346.0,,2005,2006,181000.0
985.0,0.0,3.0,Av,595.0,GLQ,390.0,,328.0,Unf,1977.0,985.0,TA,8385.0,65.0,220.0,0.0,8.0,5.0,985.0,,1977,1977,149900.0
1657.0,0.0,3.0,No,1237.0,LwQ,420.0,,484.0,Unf,1970.0,1657.0,TA,12155.0,,0.0,0.0,3.0,6.0,1657.0,,1970,1970,163500.0
546.0,,3.0,No,273.0,BLQ,0.0,,286.0,RFn,1970.0,1092.0,TA,2217.0,21.0,0.0,0.0,4.0,4.0,546.0,,1970,1970,88000.0
1710.0,0.0,3.0,Mn,0.0,Unf,1710.0,,550.0,,2004.0,1710.0,Gd,12118.0,43.0,108.0,48.0,5.0,7.0,1710.0,,2004,2005,240000.0
1008.0,0.0,4.0,No,0.0,Unf,1008.0,138.0,0.0,None,,1522.0,TA,6000.0,60.0,0.0,0.0,5.0,5.0,1008.0,,1926,1950,102000.0
720.0,551.0,,No,0.0,Unf,720.0,,312.0,,1948.0,1271.0,TA,21286.0,115.0,0.0,0.0,5.0,5.0,720.0,,1948,1950,135000.0
1664.0,0.0,4.0,None,0.0,None,0.0,,0.0,None,,1664.0,TA,9825.0,75.0,0.0,0.0,5.0,5.0,0.0,,1965,1965,100000.0
900.0,602.0,3.0,No,0.0,Unf,602.0,,180.0,Unf,1923.0,1502.0,Gd,10592.0,55.0,0.0,0.0,7.0,6.0,602.0,,1923,1996,165000.0
1022.0,0.0,2.0,No,247.0,,310.0,226.0,280.0,Unf,1956.0,1022.0,TA,7200.0,60.0,0.0,30.0,4.0,5.0,1022.0,,1910,2006,85000.0
1082.0,0.0,2.0,No,336.0,BLQ,746.0,0.0,240.0,Unf,1948.0,1082.0,TA,11664.0,60.0,206.0,130.0,5.0,6.0,1082.0,,1948,1950,119200.0
810.0,855.0,3.0,No,643.0,GLQ,167.0,,528.0,Fin,2001.0,1665.0,Gd,8400.0,70.0,0.0,45.0,6.0,8.0,810.0,,2001,2001,227000.0
1504.0,0.0,3.0,Gd,690.0,GLQ,814.0,,478.0,Fin,1996.0,1504.0,Gd,11883.0,73.0,196.0,66.0,5.0,7.0,1504.0,,1996,1996,203000.0
1360.0,0.0,1.0,Av,1036.0,GLQ,184.0,,565.0,RFn,1984.0,1360.0,Gd,5814.0,,0.0,0.0,5.0,8.0,1220.0,,1984,1984,187500.0
802.0,670.0,3.0,No,0.0,Unf,384.0,,402.0,RFn,1991.0,1472.0,Gd,10784.0,,76.0,0.0,5.0,7.0,384.0,,1991,1992,160000.0
1506.0,0.0,2.0,Gd,16.0,GLQ,1346.0,,440.0,,2005.0,1506.0,Gd,3013.0,43.0,145.0,20.0,5.0,7.0,1362.0,,2005,2005,213490.0
1132.0,0.0,2.0,No,1024.0,GLQ,108.0,,451.0,Fin,2005.0,1132.0,Gd,7024.0,60.0,0.0,64.0,5.0,4.0,1132.0,,2005,2005,176000.0
1220.0,0.0,2.0,Av,684.0,GLQ,515.0,,632.0,RFn,2006.0,1220.0,Gd,7406.0,64.0,84.0,54.0,5.0,7.0,1199.0,,2006,2006,194000.0
912.0,336.0,2.0,No,324.0,LwQ,588.0,,160.0,Unf,1957.0,1248.0,TA,9439.0,52.0,0.0,0.0,5.0,5.0,912.0,,1930,1950,87000.0
1504.0,0.0,2.0,No,16.0,GLQ,1330.0,0.0,437.0,Fin,2005.0,1504.0,Gd,3182.0,43.0,14.0,20.0,5.0,7.0,1346.0,,2005,2006,191000.0
2898.0,0.0,2.0,Av,1165.0,ALQ,0.0,,665.0,Fin,1976.0,2898.0,Gd,15498.0,,0.0,72.0,6.0,8.0,1565.0,,1976,1976,287000.0
882.0,0.0,,No,138.0,LwQ,276.0,,461.0,Unf,1980.0,882.0,TA,7700.0,70.0,0.0,0.0,5.0,5.0,882.0,,1972,1972,112500.0
1264.0,0.0,3.0,No,697.0,Rec,571.0,,461.0,Unf,1960.0,1264.0,TA,9300.0,73.0,324.0,0.0,5.0,5.0,1268.0,,1960,1960,167500.0
1646.0,0.0,3.0,Gd,1513.0,GLQ,125.0,,800.0,RFn,2008.0,1646.0,Gd,9520.0,71.0,338.0,44.0,5.0,8.0,1638.0,192.0,2007,2008,293077.0
968.0,408.0,3.0,No,368.0,Rec,359.0,,240.0,Unf,1941.0,1376.0,TA,9492.0,79.0,0.0,0.0,5.0,5.0,768.0,,1941,1950,105000.0
672.0,546.0,,No,317.0,BLQ,355.0,,264.0,Unf,1972.0,1218.0,TA,1680.0,21.0,281.0,28.0,7.0,6.0,672.0,,1972,1972,118000.0
948.0,980.0,5.0,Mn,0.0,Unf,686.0,,0.0,None,,1928.0,TA,7082.0,,0.0,0.0,8.0,5.0,686.0,,1916,1995,160000.0
1687.0,998.0,5.0,No,523.0,GLQ,301.0,,672.0,Fin,1970.0,3082.0,TA,15863.0,102.0,0.0,63.0,3.0,7.0,824.0,,1920,1970,197000.0
1352.0,1168.0,5.0,No,1012.0,GLQ,326.0,,796.0,RFn,1993.0,2520.0,Gd,14541.0,,0.0,55.0,7.0,8.0,1338.0,,1993,1993,310000.0
1654.0,0.0,3.0,No,986.0,GLQ,668.0,,900.0,Unf,2002.0,1654.0,Gd,8125.0,,295.0,136.0,5.0,7.0,1654.0,,2002,2002,230000.0
954.0,0.0,2.0,No,0.0,Unf,920.0,,240.0,Unf,1938.0,954.0,Fa,6305.0,50.0,0.0,0.0,7.0,5.0,920.0,,1938,1950,119750.0
845.0,0.0,3.0,None,0.0,None,0.0,,290.0,Unf,1957.0,845.0,TA,11500.0,,0.0,0.0,3.0,4.0,0.0,,1957,1957,84000.0
1620.0,0.0,2.0,Gd,1022.0,GLQ,598.0,,912.0,Fin,2008.0,1620.0,Ex,12898.0,89.0,70.0,0.0,5.0,9.0,1620.0,,2007,2008,315500.0
1055.0,1208.0,3.0,No,0.0,Unf,1055.0,,905.0,Fin,2001.0,2263.0,Gd,9240.0,,396.0,45.0,5.0,8.0,1055.0,,2001,2002,287000.0
798.0,546.0,3.0,No,0.0,Unf,546.0,,0.0,None,,1344.0,TA,1533.0,21.0,0.0,0.0,6.0,4.0,546.0,,1970,2008,97000.0
630.0,,1.0,Av,509.0,GLQ,121.0,,286.0,Unf,1970.0,630.0,TA,1477.0,21.0,0.0,0.0,4.0,4.0,630.0,,1970,1970,80000.0
1803.0,0.0,3.0,No,168.0,Rec,284.0,,484.0,RFn,1957.0,1803.0,TA,13125.0,88.0,67.0,0.0,4.0,5.0,1134.0,,1957,2000,155000.0
800.0,832.0,4.0,No,400.0,GLQ,336.0,,484.0,Unf,1966.0,1632.0,Gd,9130.0,,252.0,40.0,8.0,6.0,800.0,,1966,2000,173000.0
1306.0,0.0,1.0,Av,900.0,ALQ,406.0,,624.0,,2005.0,1306.0,Gd,5381.0,34.0,135.0,63.0,5.0,6.0,1306.0,,2005,2005,196000.0
1532.0,797.0,4.0,No,1085.0,GLQ,390.0,0.0,514.0,Unf,1990.0,2329.0,Gd,11839.0,86.0,99.0,121.0,5.0,7.0,1475.0,,1990,1990,262280.0
2524.0,0.0,4.0,No,1104.0,ALQ,1420.0,,542.0,Fin,1981.0,2524.0,Gd,9600.0,80.0,0.0,120.0,5.0,8.0,2524.0,,1981,1981,278000.0
1733.0,0.0,4.0,None,0.0,None,0.0,,452.0,Unf,1955.0,1733.0,TA,13680.0,,0.0,0.0,5.0,3.0,0.0,,1955,1955,139600.0
1992.0,876.0,4.0,Av,240.0,GLQ,1752.0,,716.0,Fin,2005.0,2868.0,Ex,16056.0,85.0,208.0,108.0,5.0,9.0,1992.0,,2005,2006,556581.0
990.0,0.0,3.0,No,686.0,GLQ,304.0,,672.0,Unf,1996.0,990.0,TA,9245.0,57.0,0.0,0.0,5.0,5.0,990.0,,1994,1995,145000.0
1771.0,0.0,3.0,None,0.0,None,0.0,,336.0,Unf,1960.0,1771.0,TA,21750.0,100.0,75.0,0.0,4.0,5.0,0.0,,1960,2006,115000.0
930.0,0.0,2.0,None,0.0,,0.0,,308.0,Unf,1946.0,930.0,Gd,11100.0,60.0,0.0,0.0,7.0,4.0,0.0,,1946,2006,84900.0
1302.0,0.0,3.0,Av,0.0,Unf,1302.0,,436.0,Fin,2007.0,1302.0,Gd,8993.0,73.0,0.0,22.0,5.0,7.0,1302.0,,2007,2007,176485.0
1316.0,0.0,3.0,Av,0.0,,1316.0,,440.0,Fin,2007.0,1316.0,Gd,11175.0,103.0,0.0,20.0,5.0,7.0,1316.0,,2007,2007,200141.0
1127.0,850.0,4.0,No,442.0,Rec,374.0,,540.0,RFn,1964.0,1977.0,TA,9500.0,100.0,272.0,52.0,6.0,6.0,816.0,,1964,1978,165000.0
1526.0,0.0,4.0,Av,383.0,Rec,833.0,,364.0,,1957.0,1526.0,TA,8562.0,68.0,145.0,78.0,6.0,5.0,1216.0,116.0,1957,2002,144500.0
1091.0,898.0,3.0,Mn,932.0,GLQ,133.0,,586.0,Fin,2002.0,1989.0,Gd,11367.0,90.0,210.0,60.0,5.0,8.0,1065.0,,2002,2002,255000.0
1523.0,0.0,,No,644.0,ALQ,549.0,,478.0,Fin,1976.0,1523.0,TA,11361.0,104.0,160.0,0.0,5.0,6.0,1193.0,,1976,1976,180000.0
1364.0,0.0,2.0,Av,659.0,GLQ,705.0,,484.0,RFn,2005.0,1364.0,Gd,7052.0,43.0,240.0,36.0,5.0,7.0,1364.0,,2005,2005,185850.0
979.0,871.0,3.0,No,595.0,GLQ,378.0,,467.0,Fin,1994.0,1850.0,Gd,29959.0,,0.0,98.0,6.0,7.0,973.0,,1994,1994,248000.0
1130.0,1054.0,3.0,Av,936.0,GLQ,168.0,0.0,836.0,Fin,2008.0,2184.0,Ex,11308.0,96.0,154.0,102.0,5.0,9.0,1104.0,,2008,2008,335000.0
1096.0,895.0,3.0,Mn,297.0,Rec,0.0,,432.0,Unf,1977.0,1991.0,TA,11275.0,,480.0,0.0,7.0,6.0,854.0,0.0,1932,1950,220000.0
1338.0,0.0,2.0,Mn,616.0,GLQ,722.0,,582.0,Fin,2001.0,1338.0,Gd,4920.0,41.0,0.0,0.0,5.0,8.0,1338.0,0.0,2001,2001,213500.0
894.0,0.0,2.0,No,0.0,Unf,894.0,,1248.0,RFn,1994.0,894.0,TA,18000.0,120.0,0.0,20.0,4.0,3.0,894.0,0.0,1935,1950,81000.0
